,AMT,AMT,AMT,AMT,AMT,CCI,CCI,CCI,CCI,CCI,EQIX,EQIX,EQIX,EQIX,EQIX,PLD,PLD,PLD,PLD,PLD,PSA,PSA,PSA,PSA,PSA
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-11 00:00:00-04:00,138.5,140.64,138.08,139.65,1031467.0,102.96,104.22,102.7801,103.34,1482782.0,403.09,407.725,402.54,404.15,337784.0,65.95,66.11,65.32,65.49,1323438.0,216.61,217.34,215.44,216.64,520605.0
2018-06-12 00:00:00-04:00,138.58,141.25,136.7901,141.09,1597172.0,103.17,104.71,102.51,104.67,1767846.0,404.26,407.66,401.79,405.57,318299.0,65.35,66.005,65.14,65.51,1628022.0,214.5,216.65,213.77,215.9,435652.0
2018-06-13 00:00:00-04:00,140.66,140.6614,136.03,136.44,1669733.0,104.43,104.59,100.93,101.08,1863637.0,405.9,406.99,391.22,392.69,364620.0,65.14,65.66,63.905,64.22,1786911.0,216.63,217.49,212.09,212.35,427023.0
2018-06-14 00:00:00-04:00,136.79,138.93,136.5,138.36,1283089.0,99.99,101.94,99.99,101.18,2671445.0,395.18,397.46,393.005,396.72,394001.0,64.45,64.8,64.25,64.42,1255900.0,212.51,215.6,212.51,214.48,351314.0
2018-06-15 00:00:00-04:00,138.86,140.2,138.25,138.58,1818088.0,101.52,102.29,100.74,101.08,1778893.0,396.52,401.98,395.4901,398.85,414017.0,64.42,64.53,63.86,63.96,2443890.0,214.46,216.75,213.37,214.1,580365.0
2018-06-18 00:00:00-04:00,137.33,138.34,136.74,138.23,789318.0,100.74,101.12,100.41,100.98,1505406.0,397.36,402.01,395.0632,401.69,310142.0,63.9,64.315,63.43,64.16,1805772.0,213.92,215.62,212.795,214.67,386689.0
2018-06-19 00:00:00-04:00,137.61,140.3,137.48,139.07,1451686.0,100.5,102.7,100.5,101.92,1340432.0,396.98,404.5,396.98,402.0,382970.0,64.0,64.31,63.395,63.52,1622068.0,213.48,218.35,213.42,217.07,709493.0
2018-06-20 00:00:00-04:00,138.97,141.0,138.45,140.57,1192788.0,101.7,102.89,101.29,102.6,1179110.0,401.76,417.87,401.2026,410.74,847308.0,63.61,64.44,63.55,64.11,1646210.0,217.14,219.1,216.49,218.64,477105.0
2018-06-21 00:00:00-04:00,140.65,141.82,140.34,141.67,1401898.0,102.55,103.55,102.52,102.91,801038.0,411.5,421.24,410.14,419.02,704444.0,64.12,64.4966,63.59,63.94,2088276.0,218.27,222.03,217.925,221.82,561429.0
2018-06-22 00:00:00-04:00,142.38,143.34,140.89,142.97,1244129.0,103.17,104.06,102.35,103.6,1329493.0,421.0,421.0,410.58,418.86,614203.0,64.12,64.76,63.71,64.43,2658119.0,221.8,226.25,221.2,225.96,753444.0
2018-06-25 00:00:00-04:00,142.56,143.06,141.33,142.12,1444872.0,103.54,104.43,103.03,104.27,1689091.0,415.92,420.93,413.69,418.57,717002.0,64.42,64.65,63.63,64.15,2420553.0,225.35,226.59,223.415,225.54,739763.0
2018-06-26 00:00:00-04:00,142.48,143.44,141.96,143.16,1716421.0,104.65,106.5,104.21,106.36,2414244.0,420.0,431.98,417.71,429.06,1054434.0,64.4,64.47,63.93,64.03,2194600.0,225.83,229.72,224.54,228.81,1183903.0
2018-06-27 00:00:00-04:00,143.32,144.19,142.92,143.39,1526665.0,106.4,107.49,105.95,106.34,1295637.0,431.11,431.63,425.34,425.6,498603.0,64.15,64.81,63.94,64.42,2515179.0,228.99,230.09,226.83,227.1,854739.0
2018-06-28 00:00:00-04:00,143.35,144.41,142.58,144.24,1511928.0,106.7,107.81,106.4,107.59,1557816.0,427.36,429.695,420.55,427.0,275891.0,64.41,65.23,64.41,65.16,2410076.0,226.79,229.62,226.79,228.95,605757.0
2018-06-29 00:00:00-04:00,143.43,145.0,142.65,144.18,1246668.0,106.91,108.34,106.19,107.88,1709839.0,428.52,432.7599,421.89,429.91,286358.0,65.12,66.23,64.57,65.7,2980224.0,228.06,229.47,225.95,226.88,738248.0
2018-07-02 00:00:00-04:00,144.33,144.73,142.71,144.67,929691.0,107.85,108.56,106.91,108.14,1529553.0,429.34,431.1799,423.17,428.2,357455.0,65.59,65.78,63.77,64.5,2571205.0,226.86,228.69,223.68,226.29,419217.0
2018-07-03 00:00:00-04:00,144.69,145.04,142.76,143.05,1166236.0,108.32,109.88,107.67,109.02,1628394.0,428.64,429.59,425.085,426.59,194805.0,64.77,65.8005,64.68,65.09,1179118.0,226.58,230.94,225.3,229.36,334030.0
2018-07-05 00:00:00-04:00,143.77,145.71,143.39,145.67,987767.0,109.05,111.11,109.05,111.05,1761994.0,427.46,440.27,427.46,440.18,525478.0,65.57,66.02,65.17,65.98,1576947.0,229.43,232.93,228.87,232.76,438998.0
2018-07-06 00:00:00-04:00,145.67,146.33,144.91,145.79,826239.0,111.42,112.04,110.83,111.25,1277843.0,442.67,446.91,442.67,445.7,350820.0,66.12,66.35,65.5,66.19,1473694.0,233.15,234.9,231.29,232.22,516508.0
2018-07-09 00:00:00-04:00,144.83,145.02,141.72,142.19,1550096.0,111.54,111.79,108.9901,109.63,1404337.0,446.92,446.92,439.35,442.52,272734.0,66.24,66.43,65.49,65.81,1760545.0,232.39,232.39,226.855,229.63,651020.0
2018-07-10 00:00:00-04:00,141.5,144.04,139.17,143.53,2449232.0,109.58,110.81,108.0,110.6,2170125.0,442.0,449.39,440.0,445.9,282524.0,65.71,66.06,65.45,65.81,1985066.0,230.33,232.3,228.96,230.68,573707.0
2018-07-11 00:00:00-04:00,142.98,144.39,142.7,143.4,862935.0,110.56,111.46,110.321,110.87,1405524.0,445.37,447.9399,441.14,443.53,256248.0,65.75,65.97,65.31,65.39,1845684.0,230.16,231.4237,229.12,229.55,558195.0
2018-07-12 00:00:00-04:00,143.57,144.75,143.07,143.76,913879.0,111.25,111.57,110.2675,110.73,962661.0,444.61,446.66,441.96,445.66,180294.0,65.42,65.76,65.26,65.68,1441744.0,230.26,230.51,228.95,229.52,348109.0
2018-07-13 00:00:00-04:00,143.77,144.62,142.93,143.21,603586.0,111.2,111.49,110.34,111.05,789282.0,445.12,447.96,442.86,443.44,149119.0,65.83,66.07,65.29,65.53,1309003.0,229.94,230.73,227.68,228.07,292806.0
2018-07-16 00:00:00-04:00,142.3,142.95,141.21,141.75,1132190.0,111.06,111.06,109.85,110.55,799757.0,443.14,445.65,437.26,439.8,224048.0,65.4,65.57,64.49,65.02,2190518.0,226.0,226.73,223.51,225.57,530368.0
2018-07-17 00:00:00-04:00,141.8,142.26,140.91,142.15,1588904.0,110.83,110.96,110.06,110.82,1473132.0,441.11,442.435,437.61,438.51,211579.0,66.19,66.26,63.0,63.43,4804536.0,226.14,226.46,219.43,219.72,1015975.0
2018-07-18 00:00:00-04:00,142.17,142.47,140.65,141.44,1252639.0,110.52,110.76,109.81,110.49,1640164.0,436.33,438.91,423.59,434.55,196402.0,62.9,63.69,62.3,62.97,3640841.0,219.56,220.68,217.78,219.14,655625.0
2018-07-19 00:00:00-04:00,140.98,142.5528,140.76,141.67,1067119.0,109.65,112.25,109.65,111.04,1571962.0,434.94,439.785,433.74,437.18,240102.0,62.72,63.795,62.55,63.49,2104159.0,219.14,223.39,218.99,222.47,654394.0
2018-07-20 00:00:00-04:00,141.32,142.02,140.12,140.4,703560.0,110.78,111.61,109.96,110.39,1628069.0,437.72,437.72,432.26,434.17,224358.0,63.14,63.28,62.355,62.44,2606250.0,222.46,222.59,220.23,222.11,354681.0
2018-07-23 00:00:00-04:00,140.78,140.97,139.42,140.83,1004815.0,110.225,110.63,108.17,108.76,1588554.0,432.84,435.77,426.74,428.81,317662.0,62.49,62.72,62.165,62.56,1896544.0,221.66,222.35,219.96,220.61,355007.0
2018-07-24 00:00:00-04:00,140.44,141.68,138.51,141.56,1819974.0,108.25,108.94,106.95,107.98,2766263.0,428.96,429.99,424.36,428.8,353407.0,62.48,62.48,61.88,62.34,2029276.0,220.36,221.24,218.805,219.32,507129.0
2018-07-25 00:00:00-04:00,141.24,143.35,141.1201,142.92,1077354.0,108.38,109.43,107.78,108.94,1660076.0,430.16,433.91,428.27,432.56,235745.0,62.58,63.79,62.49,63.75,3058536.0,219.97,220.42,218.82,219.7,727852.0
2018-07-26 00:00:00-04:00,143.17,144.84,142.83,144.51,1161243.0,109.24,109.87,109.16,109.56,1382819.0,434.0,438.1,430.4,435.22,352540.0,63.85,65.21,63.06,65.14,3996932.0,220.76,221.62,218.535,219.02,589182.0
2018-07-27 00:00:00-04:00,145.04,145.14,143.98,144.37,1019433.0,109.95,110.35,108.99,109.07,1123540.0,434.7,448.75,434.7,443.19,408069.0,65.38,65.61,64.94,64.99,4022303.0,219.97,219.97,214.49,215.43,853895.0
2018-07-30 00:00:00-04:00,144.03,144.55,141.94,142.72,1394018.0,108.99,109.75,108.16,109.62,1451163.0,442.91,445.9,432.16,432.66,414933.0,65.14,65.29,64.805,65.0,2765076.0,216.28,216.89,214.1,214.51,832854.0
2018-07-31 00:00:00-04:00,146.86,150.82,145.6,148.22,2866827.0,109.58,111.4,109.55,110.85,1312604.0,434.79,442.4,433.19,439.29,426324.0,65.24,66.05,65.06,65.62,2244011.0,215.31,218.05,214.8,217.54,1445873.0
2018-08-01 00:00:00-04:00,147.67,150.49,147.25,150.19,2031785.0,110.16,111.69,109.545,111.57,1038950.0,437.0,446.36,426.0,445.09,376438.0,65.24,66.15,64.97,66.11,2169120.0,211.01,217.91,210.38,217.64,1157581.0
2018-08-02 00:00:00-04:00,149.79,150.36,148.14,148.25,1368032.0,111.68,111.98,110.89,111.25,854653.0,444.26,450.32,439.66,447.92,306423.0,66.02,66.3378,65.64,65.87,1780177.0,200.5,212.1,200.5,210.15,1426876.0
2018-08-03 00:00:00-04:00,148.58,151.19,148.0,151.02,1205789.0,111.4,112.59,110.95,112.5,832422.0,447.6,456.8,443.4,455.39,458303.0,65.92,66.81,65.73,66.8,1472459.0,210.8,215.5,210.74,213.98,1007953.0
2018-08-06 00:00:00-04:00,151.3,151.63,149.73,150.9,885682.0,112.66,113.28,110.85,111.0,2595853.0,454.45,457.99,447.86,452.85,304457.0,66.81,67.14,66.48,66.49,2228105.0,213.98,216.535,213.48,215.82,514027.0
2018-08-07 00:00:00-04:00,150.87,150.87,148.69,150.02,969943.0,111.03,111.39,109.42,111.23,3005774.0,453.15,453.15,445.98,448.04,448871.0,66.38,66.38,65.485,65.66,2264265.0,215.84,217.44,214.85,216.85,462427.0
2018-08-08 00:00:00-04:00,150.27,150.27,148.68,149.36,695167.0,111.41,111.66,109.81,109.96,1914509.0,448.74,449.82,446.48,447.53,529984.0,65.75,65.87,65.21,65.71,1128795.0,216.92,218.86,216.04,217.23,518125.0
2018-08-09 00:00:00-04:00,149.53,150.7,149.12,150.56,769812.0,109.95,111.5,109.92,111.41,1342387.0,435.51,455.195,435.43,444.82,634524.0,65.61,65.92,65.33,65.38,1130063.0,217.51,218.17,215.16,215.78,424148.0
2018-08-10 00:00:00-04:00,150.16,151.39,149.08,149.18,757219.0,111.29,112.33,110.29,110.34,568004.0,442.7,443.825,437.01,437.25,458243.0,65.26,65.4,64.52,64.57,1886130.0,215.19,217.23,214.23,214.75,322549.0
2018-08-13 00:00:00-04:00,149.0,149.83,148.59,149.0,566049.0,110.09,110.94,109.74,110.68,577785.0,438.02,442.05,437.065,440.95,333044.0,64.55,64.81,64.2,64.43,2023163.0,214.73,216.51,214.2,215.2,303185.0
2018-08-14 00:00:00-04:00,149.16,149.869,148.58,149.11,945708.0,110.8,111.36,110.4,111.3,975801.0,438.92,441.29,433.49,434.13,604912.0,64.46,64.65,64.0,64.06,1537918.0,214.92,216.57,214.55,215.95,425357.0
2018-08-15 00:00:00-04:00,149.09,149.86,148.41,149.55,965658.0,111.3,112.35,110.85,112.23,1204681.0,433.24,438.19,432.5778,436.44,380210.0,64.02,64.58,63.91,64.52,2056185.0,216.36,219.475,215.66,219.26,516057.0
2018-08-16 00:00:00-04:00,149.97,150.56,149.52,149.73,721517.0,112.07,113.01,112.03,112.7,1098512.0,437.8,444.72,436.32,443.66,425113.0,64.54,65.71,64.34,65.65,2462177.0,219.13,221.56,218.77,220.9,418602.0
2018-08-17 00:00:00-04:00,149.89,151.21,149.71,151.17,959513.0,112.86,113.89,112.44,113.83,1202129.0,441.51,444.41,437.64,438.57,331291.0,65.73,67.49,65.63,67.46,3621987.0,221.55,223.83,220.95,223.56,557307.0
2018-08-20 00:00:00-04:00,151.62,151.92,150.52,150.74,797778.0,113.95,114.52,112.99,114.24,1179287.0,440.7,440.7,435.3,438.28,376337.0,67.63,68.2,67.155,67.74,4765021.0,223.47,225.285,222.03,222.5,433865.0
2018-08-21 00:00:00-04:00,150.61,150.8248,148.94,149.22,1064405.0,114.29,114.29,112.57,112.79,2687244.0,435.68,436.0,432.37,432.54,353354.0,67.58,67.59,65.0783,65.72,9047521.0,222.33,222.71,220.74,220.88,357973.0
2018-08-22 00:00:00-04:00,149.27,149.69,147.5,148.12,804374.0,112.76,112.9072,111.0901,111.63,1825388.0,432.65,434.9,428.23,429.95,217854.0,65.05,65.45,64.69,65.17,4458800.0,215.52,216.82,209.97,211.06,1205889.0
2018-08-23 00:00:00-04:00,148.43,148.72,147.19,147.39,738275.0,111.71,112.135,111.33,111.58,772787.0,431.41,432.61,428.46,429.15,197100.0,65.3,65.35,64.37,64.53,4035414.0,211.0,211.95,210.71,211.66,402542.0
2018-08-24 00:00:00-04:00,147.38,148.53,147.38,148.09,949825.0,111.7,112.86,111.49,112.43,1115865.0,428.61,432.47,426.4,430.08,389908.0,64.51,66.11,64.51,66.1,2993457.0,211.67,214.08,211.5,213.29,282611.0
2018-08-27 00:00:00-04:00,148.56,149.05,147.75,148.37,676266.0,112.82,112.82,111.41,111.63,1130522.0,430.88,433.38,429.7,432.58,175232.0,66.27,66.27,65.31,65.95,1827788.0,213.915,214.64,210.87,213.02,407227.0
2018-08-28 00:00:00-04:00,148.05,150.11,147.89,150.09,794748.0,111.58,113.61,111.505,113.57,953935.0,432.34,435.9,430.15,435.65,184653.0,66.08,67.36,65.82,67.34,2597992.0,213.02,214.71,211.43,214.66,396794.0
2018-08-29 00:00:00-04:00,150.2,151.26,150.17,150.44,867754.0,113.57,114.5,113.37,113.98,1536846.0,435.55,439.89,434.38,436.12,201935.0,67.48,67.94,67.1,67.21,1673528.0,214.79,214.83,212.48,212.67,448091.0
2018-08-30 00:00:00-04:00,150.63,150.88,148.605,148.96,622213.0,114.23,114.44,113.4,113.75,692999.0,436.41,437.81,428.03,430.66,203582.0,67.3,67.39,66.73,66.87,1507373.0,212.8,213.11,210.9862,211.64,642190.0
2018-08-31 00:00:00-04:00,149.13,150.1742,148.74,149.1,401064.0,113.79,114.81,113.68,114.03,1076035.0,430.94,436.655,430.94,436.13,202954.0,66.87,67.49,66.86,67.16,2032459.0,212.0,213.52,211.41,212.57,502940.0
2018-09-04 00:00:00-04:00,148.73,149.06,147.555,148.14,726419.0,113.7,114.28,113.26,113.62,764518.0,434.33,435.92,425.89,428.37,292562.0,67.11,67.31,66.03,66.22,1309399.0,212.91,214.12,212.41,213.07,622517.0
2018-09-05 00:00:00-04:00,147.97,148.11,146.54,147.6,1089677.0,113.35,113.92,112.64,113.89,764425.0,427.5,431.12,421.5,430.22,402664.0,65.69,67.4432,65.69,67.23,3054427.0,212.64,215.96,211.62,215.72,489278.0
2018-09-06 00:00:00-04:00,147.8,148.41,147.3018,148.09,744317.0,114.05,114.45,113.34,114.37,702126.0,429.95,432.605,426.12,431.68,345038.0,67.41,67.58,67.065,67.19,1809927.0,216.01,216.94,214.71,214.73,402442.0
2018-09-07 00:00:00-04:00,147.57,148.2,146.36,146.54,877701.0,113.9,114.01,112.97,113.03,917252.0,430.8,433.7524,429.5,431.17,268682.0,66.81,66.81,65.9,65.99,1494538.0,213.51,213.7,208.83,209.12,660367.0
2018-09-10 00:00:00-04:00,147.25,148.36,147.0742,147.35,896684.0,113.38,113.77,112.57,112.64,1325169.0,431.38,437.4895,430.0,434.08,317488.0,66.41,66.77,66.21,66.54,1747924.0,210.72,212.48,210.3825,211.72,522736.0
2018-09-11 00:00:00-04:00,147.19,147.53,146.53,147.03,783999.0,112.5,112.6344,111.93,112.12,1476159.0,433.51,435.2,430.5,434.66,246756.0,66.15,66.61,66.04,66.4,1188648.0,208.92,210.63,208.18,208.35,413428.0
2018-09-12 00:00:00-04:00,147.27,147.45,146.44,147.31,919001.0,112.26,112.5492,111.5,112.25,799371.0,436.6,439.97,432.0,439.48,264611.0,66.57,66.8723,66.15,66.43,1697000.0,208.24,210.91,207.19,209.76,431810.0
2018-09-13 00:00:00-04:00,148.0,149.41,147.75,148.68,1223880.0,111.46,113.0079,111.06,112.5,1235361.0,442.04,446.0,439.4,443.85,364505.0,66.98,67.66,66.73,67.58,1622946.0,210.5,211.205,209.45,209.94,430015.0
2018-09-14 00:00:00-04:00,148.53,148.64,146.71,147.18,754440.0,112.34,112.44,111.15,111.57,949811.0,443.34,448.33,440.45,448.14,354314.0,67.1,67.24,66.35,67.23,2560532.0,209.29,209.485,205.41,206.59,666620.0
2018-09-17 00:00:00-04:00,147.08,148.4,146.38,147.74,1106706.0,111.6,113.05,111.36,112.7,1531314.0,448.21,449.76,444.41,447.26,434809.0,67.27,67.64,66.92,67.53,1788283.0,206.87,208.74,205.95,208.29,555009.0
2018-09-18 00:00:00-04:00,147.12,148.49,146.93,147.46,755035.0,112.51,113.09,112.09,112.19,964561.0,447.7,449.91,444.64,445.21,347748.0,67.41,67.56,66.48,66.74,1858296.0,208.33,209.1714,205.16,205.43,372905.0
2018-09-19 00:00:00-04:00,147.59,148.25,147.33,147.58,890296.0,112.38,112.55,111.5,111.8,1430178.0,444.09,447.25,441.35,442.3,224477.0,66.73,66.84,65.66,65.95,1259722.0,205.78,205.78,203.22,204.09,574774.0
2018-09-20 00:00:00-04:00,147.61,148.86,146.86,148.74,703227.0,111.72,112.76,111.29,112.4,1749284.0,442.7,446.9,441.46,445.12,292672.0,66.2,67.39,65.91,67.36,1694093.0,204.47,205.16,203.05,205.03,387242.0
2018-09-21 00:00:00-04:00,148.51,149.6,148.32,148.49,1479108.0,112.01,112.86,111.67,111.71,1601112.0,446.47,447.795,441.57,441.58,404895.0,67.45,67.865,66.93,67.49,3266373.0,204.69,205.94,203.73,204.24,727545.0
2018-09-24 00:00:00-04:00,148.0,148.08,145.91,146.38,732586.0,111.48,111.85,110.03,110.22,1195650.0,438.44,438.44,429.215,432.0,340309.0,67.5,67.54,65.835,66.3,2345886.0,204.28,204.58,201.01,202.01,561708.0
2018-09-25 00:00:00-04:00,146.29,146.635,145.48,145.7,773257.0,110.26,111.02,109.57,109.69,1087531.0,440.935,440.935,425.805,428.76,319202.0,66.55,66.9,66.1,66.38,2182231.0,202.61,204.37,202.115,202.37,426971.0
2018-09-26 00:00:00-04:00,145.51,145.93,143.69,143.96,836978.0,109.69,110.35,108.31,108.56,1455747.0,428.82,428.82,421.915,423.13,521196.0,66.26,66.61,65.89,66.0,1539033.0,202.85,203.46,200.96,201.17,460011.0
2018-09-27 00:00:00-04:00,143.71,144.61,143.3,143.39,860698.0,108.86,109.63,108.64,108.91,1079411.0,424.74,432.14,422.93,430.16,384501.0,66.16,66.67,66.01,66.46,1767021.0,201.49,202.42,199.15,199.51,488758.0
2018-09-28 00:00:00-04:00,143.35,145.43,143.35,145.3,891533.0,109.23,111.39,109.23,111.33,1225927.0,430.15,437.23,429.1125,432.89,638783.0,66.46,67.81,66.46,67.78,2129720.0,199.76,201.74,199.41,201.63,467386.0
2018-10-01 00:00:00-04:00,146.09,146.09,143.96,144.03,897954.0,111.33,111.96,110.37,110.43,1676713.0,433.285,435.835,431.23,431.35,355968.0,67.69,67.99,67.14,67.22,1759314.0,202.21,202.21,199.15,199.25,359003.0
2018-10-02 00:00:00-04:00,143.63,144.6,143.11,144.13,1018650.0,110.45,110.73,109.02,109.08,1380569.0,431.22,432.85,428.11,431.81,246651.0,67.06,67.15,66.43,66.43,1942346.0,199.69,200.83,199.22,200.24,360977.0
2018-10-03 00:00:00-04:00,144.345,145.75,142.75,143.91,1759252.0,109.28,110.1463,107.79,108.83,1227830.0,431.78,436.15,423.77,425.3,351192.0,66.62,67.06,65.835,66.04,1856522.0,200.59,201.305,195.64,197.69,721173.0
2018-10-04 00:00:00-04:00,143.73,144.81,142.3555,144.43,1132351.0,108.44,108.88,107.19,108.32,1029361.0,423.5,424.76,418.495,422.46,223236.0,65.88,66.01,64.95,65.53,1795814.0,196.41,197.9,194.79,197.74,688746.0
2018-10-05 00:00:00-04:00,144.81,146.3,144.325,144.81,1290385.0,108.41,109.42,108.13,108.72,839205.0,421.96,422.97,416.59,417.34,390194.0,65.47,66.0,65.12,65.24,1444660.0,198.15,199.93,197.37,199.01,1014435.0
2018-10-08 00:00:00-04:00,145.87,146.92,145.28,145.79,1734858.0,108.98,111.07,108.95,110.3,1582108.0,415.91,422.84,415.26,418.94,299077.0,65.35,66.51,65.27,66.21,1610001.0,199.21,202.51,199.115,201.2,649588.0
2018-10-09 00:00:00-04:00,145.95,147.89,145.37,147.63,1347036.0,110.31,112.07,110.19,111.09,1682864.0,417.54,421.82,414.91,416.71,354616.0,66.3,67.17,65.88,67.06,2335778.0,201.45,201.45,199.75,200.93,543502.0
2018-10-10 00:00:00-04:00,146.58,147.75,145.5,145.5,3305877.0,111.07,111.5,108.7,108.72,2229832.0,416.0,419.75,410.0,410.07,342883.0,66.89,67.25,65.53,65.56,2306810.0,200.55,202.1,198.56,198.68,493285.0
2018-10-11 00:00:00-04:00,145.85,146.25,140.395,140.68,2480011.0,108.98,108.98,104.6,105.28,1604755.0,410.37,410.63,394.77,397.03,497711.0,65.64,65.64,62.56,62.8,3193866.0,199.88,200.0,195.33,195.68,879848.0
2018-10-12 00:00:00-04:00,142.2378,143.78,140.82,141.92,1567357.0,106.27,106.91,104.06,104.89,2258033.0,399.52,402.26,392.93,395.95,425839.0,63.36,63.64,61.97,62.54,2760626.0,196.2,197.42,194.53,196.84,846957.0
2018-10-15 00:00:00-04:00,141.78,144.25,141.51,142.73,1246663.0,104.81,106.63,104.74,105.49,1255308.0,396.62,400.1,394.375,396.59,163281.0,62.49,63.75,62.41,63.02,2445737.0,196.34,200.24,196.31,198.25,361040.0
2018-10-16 00:00:00-04:00,143.15,146.36,142.69,145.71,1101218.0,105.57,107.135,105.1,106.91,1619993.0,399.31,409.36,397.53,408.31,264927.0,62.8,64.205,61.92,63.87,2084467.0,198.46,199.78,197.72,199.06,599162.0
2018-10-17 00:00:00-04:00,145.47,147.13,144.43,146.72,1236281.0,107.33,107.5,105.65,106.75,1844563.0,408.18,411.38,406.255,410.44,322537.0,63.55,63.82,62.46,62.86,2883866.0,199.09,199.5,196.71,198.09,450074.0
2018-10-18 00:00:00-04:00,146.49,148.15,145.77,146.83,852191.0,105.9,108.645,105.02,106.62,2866806.0,411.11,413.52,407.16,411.78,277236.0,62.81,63.73,62.64,63.09,1991570.0,198.1,199.68,196.83,198.14,582410.0
2018-10-19 00:00:00-04:00,147.14,150.9495,146.895,150.14,1888475.0,106.67,107.89,106.06,106.94,2202158.0,412.21,419.4,411.78,414.46,267903.0,63.07,63.95,63.07,63.59,1749009.0,198.45,200.65,196.95,199.96,868782.0
2018-10-22 00:00:00-04:00,150.1,150.68,148.96,149.26,1530130.0,107.26,107.83,105.79,105.8,2221861.0,414.6,417.82,410.97,411.77,198838.0,63.64,63.955,63.09,63.25,1894764.0,200.49,202.17,196.43,196.52,569201.0
2018-10-23 00:00:00-04:00,149.1,151.28,148.43,150.83,1856493.0,105.54,106.34,104.53,106.2,2965003.0,409.21,413.16,404.94,411.38,352248.0,62.93,64.18,62.68,64.04,3501171.0,196.35,199.14,194.09,197.64,955156.0
2018-10-24 00:00:00-04:00,150.62,152.87,149.745,151.95,2533860.0,106.42,108.44,106.21,106.8,4482190.0,411.29,420.59,411.29,416.83,204017.0,63.96,65.81,63.87,65.27,3529862.0,198.14,203.385,197.11,200.71,722299.0
2018-10-25 00:00:00-04:00,151.9,153.94,150.42,153.51,2023755.0,107.1,108.3,106.03,107.33,2851598.0,418.64,421.03,410.06,412.05,282390.0,65.19,66.23,64.44,65.91,2628656.0,199.86,203.3,198.98,201.72,392633.0
2018-10-26 00:00:00-04:00,152.46,153.36,148.74,149.54,3238404.0,106.61,106.89,103.29,103.56,2994519.0,409.58,410.0,383.84,385.17,1001641.0,65.66,65.82,63.92,64.42,2159567.0,201.98,202.7689,198.52,200.84,683477.0
2018-10-29 00:00:00-04:00,150.46,153.67,150.435,152.91,2492460.0,104.2,106.76,104.14,106.04,4178143.0,388.2,391.745,377.25,379.88,466137.0,65.0,65.76,64.81,65.29,1712385.0,202.17,206.71,201.79,206.15,1019106.0
2018-10-30 00:00:00-04:00,154.0,161.71,150.14,160.93,4192922.0,106.77,110.12,105.98,109.52,2794147.0,380.53,383.6,374.39,376.86,629385.0,65.53,66.09,65.1,65.61,1594072.0,206.0,210.2,205.08,207.71,1374308.0
2018-10-31 00:00:00-04:00,160.0,160.86,155.25,155.78,3094165.0,109.68,110.025,107.93,108.77,2427329.0,384.18,384.18,376.54,378.82,555341.0,65.58,66.56,64.4,64.47,2243726.0,208.2,211.5,204.73,205.48,1215268.0
2018-11-01 00:00:00-04:00,156.54,157.5,152.85,152.98,3234252.0,108.91,110.25,108.6601,109.35,2113244.0,379.82,390.81,379.01,386.73,388476.0,64.61,65.015,64.16,64.73,2125795.0,205.83,208.99,204.83,206.05,488726.0
2018-11-02 00:00:00-04:00,152.82,153.0,149.24,152.06,3581465.0,109.25,109.63,107.88,109.33,2494009.0,392.23,397.27,382.48,392.48,903579.0,64.97,64.97,63.55,64.35,1632896.0,206.0,206.0,197.71,199.22,1260984.0
2018-11-05 00:00:00-05:00,152.9,155.85,152.47,155.71,2055840.0,109.81,111.7,109.745,111.03,1975443.0,397.5,401.385,393.57,396.4,449729.0,64.38,65.53,64.34,65.07,1661901.0,199.37,202.99,199.37,201.59,1057477.0
2018-11-06 00:00:00-05:00,155.8,156.5,154.78,156.13,1096233.0,111.19,111.84,110.53,111.2,1021580.0,396.67,399.835,393.16,396.04,325510.0,65.23,65.96,64.84,65.91,1810009.0,201.92,203.44,201.78,202.8,931775.0
