symbol,BNB,BTC,DASH,ETH,LTC
,close,close,close,close,close
timestamp,,,,,
2019-01-10 00:00:00.000,6.5124285245428695,3982.2259127624075,84.56402177346907,148.7388798515161,38.48154615582509
2019-01-11 00:00:00.000,5.839214504196487,3623.8477291056797,72.63523422606103,126.62475249770274,33.2591045598888
2019-01-12 00:00:00.000,5.967149015501651,3632.849306434781,72.83932731711066,124.6267970725248,31.605602117615057
2019-01-13 00:00:00.000,5.8732342791240075,3598.4363465618803,72.9232229377166,123.75936261029351,31.799411546875838
2019-01-14 00:00:00.000,5.477064188101444,3495.832311307438,68.88592889542335,114.76604584662175,29.6464825452393
2019-01-15 00:00:00.000,6.007889287140829,3648.04828565649,71.24902094186662,127.40527329081972,31.744528225743903
2019-01-16 00:00:00.000,5.8263895206053595,3567.801243199206,69.55987618563302,119.81437324652917,30.851094017836648
2019-01-17 00:00:00.000,6.060378577285266,3597.6473233295915,70.56223826934253,122.24553850486993,31.39381775879312
2019-01-18 00:00:00.000,6.293633735615159,3620.9812811457246,71.2363632584308,121.92726666997898,31.432062198443145
2019-01-19 00:00:00.000,6.454659338331284,3597.7932517701506,69.9350416784727,119.1707391686563,30.76647333364199
2019-01-20 00:00:00.000,6.528987758493639,3674.587270857304,72.15227746503112,122.92817578942176,32.07146948733737
2019-01-21 00:00:00.000,6.400002633493051,3539.167531041029,68.6317514971845,117.6078729013454,30.607873933841375
2019-01-22 00:00:00.000,6.488161356916699,3531.004182799933,68.40157011880353,115.82686433322588,30.88171922964465
2019-01-23 00:00:00.000,6.449001721640825,3571.2669080928695,70.23939524827236,117.81718880676009,31.428248403017808
2019-01-24 00:00:00.000,6.4439656198170905,3555.7000025226243,70.5763069380892,116.41601969858114,31.681310499903706
2019-01-25 00:00:00.000,6.431368873552383,3565.6420046170365,71.53135101534701,116.24543567436463,32.494779493720145
2019-01-26 00:00:00.000,6.676620475978288,3564.822417111422,72.33318620407837,115.14990605895021,32.681208867997
2019-01-27 00:00:00.000,6.938391869121193,3563.614563419144,72.66535660385729,115.33716687142687,32.884245346016115
2019-01-28 00:00:00.000,7.024177888991181,3553.121681129778,70.73319238641889,112.51348924314217,32.32700019298897
2019-01-29 00:00:00.000,6.157827943995112,3432.215668301249,67.16402804843604,105.35239189764611,30.932274603231345
2019-01-30 00:00:00.000,6.261472456060682,3413.3754832497975,66.51582737372073,104.59784628074063,30.83437963982086
2019-01-31 00:00:00.000,6.135494736278872,3457.8826491759864,68.13538105279501,108.27309466982854,31.778905333992693
2019-02-01 00:00:00.000,6.229535197691113,3431.943637864456,66.52641144986731,106.33599581366398,31.333713873584678
2019-02-02 00:00:00.000,6.525885219808578,3464.490147562154,65.97531833541801,107.00955827242754,32.83494862124658
2019-02-03 00:00:00.000,6.885857279111115,3486.581616258029,66.18397910573945,108.77817692653159,33.77245736051733
2019-02-04 00:00:00.000,6.728319463808856,3454.025843825187,65.97638786602812,107.19999697185268,33.52757429095338
2019-02-05 00:00:00.000,7.056569561143419,3464.003508861087,65.88149452550581,107.61824539435413,34.128248980911316
2019-02-06 00:00:00.000,7.703485697878958,3469.8946770792636,67.23332367666725,107.31703853339418,34.30563555393899
2019-02-07 00:00:00.000,7.99889295422142,3405.836861256719,64.86455003927084,104.62362623241391,32.867493947578176
2019-02-08 00:00:00.000,7.747491631619388,3394.0146529587223,66.60158770210593,104.26536439234141,33.15681381247077
2019-02-09 00:00:00.000,8.57534676393758,3664.2821026589836,72.51322885823255,119.33360463375858,43.086450091914884
2019-02-10 00:00:00.000,8.83246561127322,3667.4082642899566,74.1038230675104,119.48955517293045,44.74502708459386
2019-02-11 00:00:00.000,9.004684246917996,3675.6916291247258,73.7731190678854,124.88963479029995,46.79436537450063
2019-02-12 00:00:00.000,9.399578400848789,3631.444539729949,78.37376421371376,120.97026174727318,42.92494655551792
2019-02-13 00:00:00.000,9.29019706330998,3633.9650467461183,82.38080277181211,122.54208894762355,44.08551818089902
2019-02-14 00:00:00.000,8.845295322298389,3610.0622730634022,79.15316141898589,122.09412965721424,41.63499450038653
2019-02-15 00:00:00.000,8.691700484882682,3589.661829626318,77.33597816350188,120.59217399552682,41.38353976243018
2019-02-16 00:00:00.000,9.260806466759771,3601.2291913968643,77.34274067359087,121.57227847601175,42.44203342406513
2019-02-17 00:00:00.000,9.082714918127778,3622.5916530750715,77.77075388427994,122.93860835926709,43.52824643015089
2019-02-18 00:00:00.000,9.208255059740523,3665.075530800723,79.27812483236195,133.88146961685993,43.825523484049796
2019-02-19 00:00:00.000,9.556665976531534,3886.5202004751386,83.79362102604738,145.32602670603126,47.65126137741591
2019-02-20 00:00:00.000,10.483971515376131,3915.0099712770552,87.22739756262916,143.65523417640586,47.315588461303285
2019-02-21 00:00:00.000,11.089336196890757,3976.808906528991,87.2156080705881,148.8684346762975,51.54260189028718
2019-02-22 00:00:00.000,10.416549797453282,3934.813593894817,83.01273390917886,145.2958232437471,48.78090255685596
2019-02-23 00:00:00.000,10.77038045704381,3973.6413227746357,85.78423476287627,148.04165031619752,49.42301635491416
2019-02-24 00:00:00.000,10.648611505285574,4115.3379267876635,89.22287696221439,157.67559560191677,51.32803960857446
2019-02-25 00:00:00.000,10.086822325864507,3742.868946700387,79.26160769522322,134.31602869596247,43.9458575515582
2019-02-26 00:00:00.000,9.688867286800846,3824.683504217102,81.75527920277504,137.8218665264574,45.43418279346875
2019-02-27 00:00:00.000,9.421308285129433,3809.209774682024,81.4481636753909,135.99783785109707,44.81267601809388
2019-02-28 00:00:00.000,9.819080867304683,3813.377891881294,80.21030264526905,134.84981713392082,45.08466227127825
